trial,card,demanded_criterion,selected_criterion,feedback,total_streaks
99,"[2, 1, 1, 1]",1,1,True,
100,"[2, 1, 1, 2]",1,1,True,
101,"[3, 1, 1, 3]",1,1,True,
102,"[3, 1, 2, 3]",1,1,True,
103,"[1, 2, 3, 3]",1,1,True,4.0
104,"[2, 1, 2, 2]",2,1,False,
105,"[3, 2, 2, 1]",2,1,True,
106,"[2, 2, 3, 3]",2,1,False,
107,"[3, 1, 2, 1]",2,1,False,
108,"[1, 1, 2, 1]",2,1,False,
109,"[2, 3, 1, 2]",2,1,False,
110,"[3, 3, 3, 1]",2,1,True,
111,"[1, 1, 3, 3]",2,1,False,
112,"[1, 2, 3, 1]",2,2,True,
113,"[1, 1, 3, 2]",2,2,True,
114,"[2, 2, 2, 1]",2,2,True,
115,"[1, 1, 1, 2]",2,2,True,
116,"[3, 2, 2, 3]",2,2,True,
117,"[2, 3, 2, 1]",2,2,True,
118,"[3, 2, 1, 3]",2,2,True,
119,"[2, 1, 1, 3]",2,2,True,
120,"[1, 2, 1, 1]",2,2,True,
121,"[2, 3, 2, 2]",2,2,True,5.0
