trial,card,demanded_criterion,selected_pile,feedback,total_streaks
74,"[3, 2, 3, 3]",3,3,True,
75,"[1, 3, 2, 2]",3,3,False,
76,"[2, 3, 3, 2]",3,3,False,
77,"[1, 3, 1, 3]",3,1,False,
78,"[1, 2, 3, 3]",3,2,False,
79,"[1, 2, 3, 2]",3,2,True,
80,"[2, 2, 2, 1]",3,2,False,
81,"[1, 1, 2, 2]",3,1,False,
82,"[1, 3, 1, 1]",3,1,True,
83,"[3, 1, 1, 3]",3,1,False,
84,"[1, 2, 2, 3]",3,2,False,
85,"[1, 3, 3, 3]",3,3,True,
86,"[3, 1, 3, 3]",3,3,True,
87,"[2, 1, 1, 1]",3,1,True,
88,"[3, 1, 1, 1]",3,1,True,
89,"[3, 3, 2, 1]",3,3,False,
90,"[2, 2, 2, 3]",3,2,False,
91,"[3, 1, 2, 1]",3,2,False,
92,"[3, 3, 1, 1]",3,3,False,
93,"[3, 2, 1, 3]",3,1,False,
94,"[3, 3, 3, 2]",3,3,False,
95,"[1, 3, 2, 3]",3,1,False,
96,"[1, 2, 2, 2]",3,2,True,
97,"[2, 1, 2, 1]",3,2,False,
98,"[1, 3, 1, 2]",3,1,False,
99,"[2, 2, 3, 2]",3,2,True,
100,"[3, 3, 2, 2]",3,3,False,
101,"[3, 1, 2, 3]",3,2,False,
102,"[1, 2, 1, 1]",3,1,True,
103,"[2, 3, 2, 2]",3,3,False,
104,"[2, 1, 2, 2]",3,2,True,
105,"[3, 3, 2, 3]",3,2,False,
106,"[1, 2, 1, 2]",3,1,False,
107,"[2, 1, 1, 2]",3,1,False,
108,"[3, 2, 2, 2]",3,3,False,
109,"[2, 1, 3, 3]",3,3,True,
110,"[2, 3, 2, 1]",3,2,False,
111,"[2, 1, 1, 3]",3,1,False,
112,"[3, 2, 2, 3]",3,3,True,
113,"[1, 1, 3, 3]",3,1,False,
114,"[3, 3, 3, 1]",3,3,False,
115,"[3, 1, 3, 2]",3,2,True,
116,"[3, 2, 3, 2]",3,2,True,
117,"[2, 3, 3, 3]",3,3,True,
118,"[1, 1, 3, 2]",3,1,False,
119,"[3, 1, 2, 2]",3,3,False,
120,"[2, 3, 3, 1]",3,3,False,
121,"[3, 1, 1, 2]",3,1,False,
122,"[1, 3, 3, 1]",3,3,False,
123,"[1, 1, 1, 2]",3,1,False,
124,"[2, 2, 1, 3]",3,2,False,
125,"[3, 1, 3, 1]",3,1,True,
126,"[2, 1, 3, 2]",3,1,False,
127,"[2, 2, 3, 3]",3,2,False,
128,"[2, 3, 1, 2]",3,1,False,
129,"[3, 2, 2, 1]",3,2,False,
130,"[1, 2, 3, 1]",3,1,True,
131,"[1, 2, 1, 3]",3,2,False,
132,"[2, 3, 1, 3]",3,3,True,
133,"[2, 3, 2, 3]",3,3,True,
134,"[3, 2, 1, 2]",3,2,True,
135,"[2, 3, 1, 1]",3,3,False,
136,"[1, 1, 3, 1]",3,3,False,
137,"[3, 2, 1, 1]",3,3,False,
138,"[2, 1, 3, 1]",3,1,True,
139,"[2, 2, 3, 1]",3,2,False,
140,"[3, 3, 1, 3]",3,3,True,
141,"[3, 3, 1, 2]",3,3,False,
142,"[3, 2, 3, 1]",3,3,False,
143,"[1, 1, 1, 3]",3,1,False,
144,"[2, 2, 1, 2]",3,2,True,
145,"[1, 3, 3, 2]",3,3,False,
146,"[1, 3, 2, 1]",3,3,False,
147,"[1, 1, 2, 1]",3,1,True,
148,"[1, 1, 2, 3]",3,2,False,
149,"[2, 1, 2, 3]",3,1,False,
150,"[1, 2, 2, 1]",3,2,False,
151,"[2, 2, 1, 1]",3,2,False,
152,"[3, 2, 3, 3]",3,3,True,
153,"[1, 3, 2, 2]",3,3,False,
154,"[2, 3, 3, 2]",3,3,False,
155,"[1, 3, 1, 3]",3,1,False,
156,"[1, 2, 3, 3]",3,2,False,
