trial,card,demanded_criterion,selected_pile,feedback,total_streaks
136,"[1, 3, 1, 1]",1,1,False,
137,"[2, 3, 1, 3]",1,3,True,
138,"[1, 2, 1, 1]",1,1,False,
139,"[2, 2, 3, 1]",1,2,True,
140,"[3, 1, 1, 2]",1,1,True,
141,"[3, 1, 2, 3]",1,2,False,
142,"[1, 2, 2, 1]",1,2,True,
143,"[2, 2, 3, 3]",1,1,False,
144,"[3, 3, 1, 3]",1,3,True,
145,"[2, 3, 3, 1]",1,3,True,
146,"[2, 3, 1, 1]",1,3,True,
147,"[3, 3, 2, 2]",1,3,True,
148,"[2, 1, 3, 1]",1,1,True,
149,"[1, 1, 3, 2]",1,1,True,
150,"[1, 2, 3, 3]",1,1,False,
151,"[3, 1, 3, 1]",1,3,False,
152,"[1, 3, 1, 3]",1,3,True,
153,"[1, 1, 1, 2]",1,1,True,
154,"[2, 1, 1, 3]",1,1,True,
155,"[1, 1, 2, 1]",1,2,False,
156,"[2, 1, 2, 3]",1,2,False,
