trial,card,demanded_criterion,selected_pile,feedback,total_streaks
112,"[3, 1, 3, 2]",3,1,False,
113,"[3, 1, 1, 2]",3,2,True,
114,"[2, 3, 1, 2]",3,3,False,
115,"[2, 3, 1, 3]",3,1,False,
116,"[3, 3, 2, 2]",3,3,False,
117,"[2, 2, 2, 3]",3,2,False,
118,"[3, 2, 3, 1]",3,1,True,
119,"[1, 3, 1, 2]",3,3,False,
120,"[1, 2, 1, 2]",3,2,True,
121,"[2, 2, 3, 1]",3,2,False,
122,"[1, 2, 2, 3]",3,1,False,
123,"[3, 2, 1, 3]",3,3,True,
124,"[2, 1, 1, 2]",3,2,True,
125,"[2, 1, 3, 3]",3,1,False,
126,"[1, 3, 2, 1]",3,3,False,
127,"[3, 3, 2, 1]",3,2,False,
128,"[3, 1, 2, 3]",3,1,False,
129,"[2, 1, 3, 1]",3,3,False,
130,"[2, 3, 2, 2]",3,2,True,
131,"[3, 3, 1, 1]",3,1,True,
132,"[3, 2, 2, 1]",3,3,False,
133,"[2, 1, 3, 2]",3,2,True,
134,"[1, 2, 3, 1]",3,1,True,
135,"[2, 2, 2, 1]",3,2,False,
136,"[2, 3, 3, 3]",3,3,True,
137,"[3, 2, 3, 2]",3,1,False,
138,"[2, 2, 1, 2]",3,2,True,
139,"[1, 2, 1, 1]",3,3,False,
140,"[3, 3, 2, 3]",3,1,False,
141,"[3, 2, 2, 2]",3,3,False,
142,"[1, 2, 2, 2]",3,2,True,
143,"[1, 1, 3, 1]",3,2,False,
144,"[2, 3, 3, 1]",3,1,True,
145,"[3, 3, 1, 3]",3,3,True,
146,"[2, 3, 3, 2]",3,1,False,
147,"[1, 1, 3, 3]",3,2,False,
148,"[3, 2, 3, 3]",3,3,True,
149,"[2, 1, 2, 2]",3,1,False,
150,"[3, 1, 2, 2]",3,2,True,
151,"[3, 1, 3, 1]",3,3,False,
152,"[1, 3, 2, 3]",3,3,True,
153,"[1, 3, 3, 3]",3,3,True,
154,"[3, 3, 3, 1]",3,1,True,
155,"[2, 1, 1, 3]",3,2,False,
156,"[3, 2, 1, 2]",3,3,False,
