trial,card,demanded_criterion,selected_pile,feedback,total_streaks
108,"[2, 1, 1, 1]",2,1,True,
109,"[1, 1, 3, 1]",2,3,True,
110,"[1, 1, 3, 2]",2,3,True,
111,"[2, 1, 2, 1]",2,1,False,
112,"[1, 1, 2, 1]",2,1,False,
113,"[1, 2, 1, 2]",2,2,False,
114,"[3, 1, 2, 3]",2,2,True,
115,"[2, 2, 1, 2]",2,1,True,
116,"[3, 2, 3, 2]",2,3,True,
117,"[3, 2, 2, 3]",2,2,True,
118,"[1, 2, 2, 3]",2,2,True,
119,"[3, 1, 2, 2]",2,2,True,
120,"[1, 3, 3, 3]",2,3,True,
121,"[1, 1, 3, 3]",2,1,False,
122,"[2, 3, 3, 2]",2,3,True,
123,"[2, 3, 3, 1]",2,3,True,
124,"[2, 1, 3, 1]",2,3,True,
125,"[1, 3, 2, 3]",2,2,True,
126,"[3, 2, 1, 3]",2,1,True,
127,"[3, 1, 3, 3]",2,3,True,
128,"[2, 2, 3, 1]",2,3,True,
129,"[1, 2, 3, 2]",2,3,True,
130,"[1, 2, 1, 3]",2,1,True,
131,"[1, 1, 2, 2]",2,2,True,4.0
132,"[1, 3, 1, 3]",3,1,False,
133,"[2, 3, 1, 1]",3,1,True,
134,"[1, 1, 1, 2]",3,1,False,
135,"[2, 2, 2, 3]",3,2,False,
136,"[2, 3, 2, 3]",3,3,True,
137,"[3, 1, 3, 1]",3,3,False,
138,"[1, 3, 2, 1]",3,3,False,
139,"[3, 3, 2, 1]",3,2,False,
140,"[1, 3, 3, 1]",3,3,False,
141,"[2, 1, 3, 3]",3,3,True,
142,"[1, 2, 3, 1]",3,1,True,
143,"[1, 2, 2, 1]",3,1,True,
144,"[3, 3, 1, 1]",3,1,True,
145,"[2, 2, 3, 2]",3,2,True,
146,"[3, 3, 1, 3]",3,3,True,
147,"[2, 2, 2, 1]",3,1,True,
148,"[3, 1, 1, 3]",3,3,True,
149,"[2, 3, 1, 2]",3,2,True,
150,"[1, 2, 1, 1]",3,1,True,5.0
