trial,card,demanded_criterion,selected_pile,feedback,total_streaks
47,"[2, 1, 1, 1]",3,1,True,
48,"[1, 2, 2, 1]",3,2,False,
49,"[2, 2, 3, 3]",3,2,False,
50,"[3, 2, 1, 2]",3,2,True,
51,"[2, 1, 1, 3]",3,3,True,
52,"[1, 1, 3, 2]",3,2,True,
53,"[3, 2, 3, 2]",3,1,False,
54,"[2, 2, 1, 3]",3,2,False,
55,"[1, 2, 3, 3]",3,2,False,
56,"[3, 1, 3, 2]",3,2,True,
57,"[3, 1, 2, 2]",3,3,False,
58,"[3, 2, 2, 3]",3,1,False,
59,"[1, 1, 2, 3]",3,2,False,
60,"[1, 1, 1, 2]",3,1,False,
61,"[1, 2, 2, 3]",3,2,False,
62,"[3, 2, 1, 1]",3,3,False,
63,"[3, 3, 3, 1]",3,3,False,
64,"[2, 2, 1, 1]",3,2,False,
65,"[2, 1, 3, 3]",3,3,True,
66,"[2, 1, 3, 2]",3,3,False,
67,"[2, 2, 2, 3]",3,2,False,
68,"[2, 3, 3, 1]",3,1,True,
69,"[2, 3, 1, 1]",3,2,False,
70,"[2, 3, 1, 3]",3,3,True,
71,"[1, 2, 1, 2]",3,3,False,
72,"[3, 2, 2, 2]",3,1,False,
73,"[2, 1, 1, 2]",3,1,False,
74,"[1, 3, 2, 1]",3,2,False,
75,"[1, 3, 1, 2]",3,2,True,
76,"[2, 3, 2, 1]",3,1,True,
77,"[3, 1, 1, 3]",3,2,False,
78,"[3, 2, 1, 3]",3,1,False,
79,"[2, 2, 1, 2]",3,2,True,
80,"[3, 2, 3, 3]",3,3,True,
81,"[3, 3, 3, 2]",3,3,False,
82,"[1, 1, 2, 1]",3,3,False,
83,"[1, 1, 3, 1]",3,3,False,
84,"[2, 1, 2, 2]",3,2,True,
85,"[2, 1, 3, 1]",3,3,False,
86,"[2, 1, 2, 1]",3,2,False,
87,"[3, 3, 2, 2]",3,1,False,
88,"[1, 2, 2, 2]",3,1,False,
89,"[2, 3, 3, 2]",3,2,True,
90,"[2, 3, 2, 2]",3,1,False,
91,"[1, 3, 2, 2]",3,2,True,
92,"[1, 2, 3, 1]",3,3,False,
93,"[3, 1, 2, 1]",3,1,True,
94,"[2, 3, 1, 2]",3,3,False,
95,"[3, 2, 3, 1]",3,3,False,
96,"[3, 1, 1, 2]",3,2,True,
97,"[2, 3, 2, 3]",3,1,False,
98,"[3, 2, 2, 1]",3,2,False,
99,"[2, 2, 2, 1]",3,3,False,
100,"[3, 1, 2, 3]",3,1,False,
101,"[3, 1, 1, 1]",3,1,True,
102,"[1, 2, 3, 2]",3,2,True,
103,"[1, 1, 1, 3]",3,3,True,
104,"[3, 3, 2, 3]",3,2,False,
105,"[2, 2, 3, 2]",3,1,False,
106,"[1, 3, 3, 1]",3,1,True,
107,"[1, 1, 3, 3]",3,3,True,
108,"[3, 3, 1, 3]",3,1,False,
109,"[1, 3, 2, 3]",3,3,True,
110,"[1, 2, 1, 1]",3,2,False,
111,"[3, 3, 2, 1]",3,2,False,
112,"[2, 2, 3, 1]",3,2,False,
113,"[1, 2, 1, 3]",3,3,True,
114,"[3, 1, 3, 1]",3,2,False,
115,"[3, 3, 1, 2]",3,1,False,
116,"[2, 1, 2, 3]",3,2,False,
117,"[1, 3, 3, 3]",3,2,False,
118,"[1, 3, 3, 2]",3,2,True,
119,"[1, 3, 1, 3]",3,3,True,
120,"[1, 1, 2, 2]",3,3,False,
121,"[3, 3, 1, 1]",3,1,True,
122,"[2, 3, 3, 3]",3,3,True,
123,"[3, 1, 3, 3]",3,3,True,
124,"[1, 3, 1, 1]",3,1,True,
125,"[2, 1, 1, 1]",3,1,True,
126,"[1, 2, 2, 1]",3,2,False,
127,"[2, 2, 3, 3]",3,1,False,
128,"[3, 2, 1, 2]",3,2,True,
129,"[2, 1, 1, 3]",3,1,False,
130,"[1, 1, 3, 2]",3,1,False,
131,"[3, 2, 3, 2]",3,1,False,
132,"[2, 2, 1, 3]",3,3,True,
133,"[1, 2, 3, 3]",3,3,True,
134,"[3, 1, 3, 2]",3,2,True,
135,"[3, 1, 2, 2]",3,1,False,
136,"[3, 2, 2, 3]",3,3,True,
137,"[1, 1, 2, 3]",3,2,False,
138,"[1, 1, 1, 2]",3,1,False,
139,"[1, 2, 2, 3]",3,3,True,
140,"[3, 2, 1, 1]",3,3,False,
141,"[3, 3, 3, 1]",3,3,False,
142,"[2, 2, 1, 1]",3,2,False,
143,"[2, 1, 3, 3]",3,1,False,
144,"[2, 1, 3, 2]",3,3,False,
145,"[2, 2, 2, 3]",3,1,False,
146,"[2, 3, 3, 1]",3,2,False,
147,"[2, 3, 1, 1]",3,2,False,
148,"[2, 3, 1, 3]",3,1,False,
149,"[1, 2, 1, 2]",3,2,True,
150,"[3, 2, 2, 2]",3,1,False,
151,"[2, 1, 1, 2]",3,3,False,
152,"[1, 3, 2, 1]",3,3,False,
153,"[1, 3, 1, 2]",3,1,False,
154,"[2, 3, 2, 1]",3,3,False,
155,"[3, 1, 1, 3]",3,2,False,
156,"[3, 2, 1, 3]",3,3,True,
