trial,card,demanded_criterion,selected_pile,feedback,total_streaks
136,"[1, 1, 3, 2]",2,3,True,
137,"[2, 1, 1, 1]",2,1,True,
138,"[2, 3, 1, 2]",2,1,True,
139,"[1, 1, 2, 3]",2,2,True,
140,"[1, 2, 2, 1]",2,2,True,
141,"[1, 3, 3, 1]",2,1,False,
142,"[3, 2, 2, 1]",2,2,True,
143,"[2, 2, 1, 1]",2,1,True,
144,"[1, 3, 2, 1]",2,2,True,
145,"[3, 3, 2, 2]",2,2,True,
146,"[3, 3, 3, 2]",2,3,True,
147,"[1, 1, 3, 1]",2,1,False,
148,"[1, 3, 1, 2]",2,1,True,
149,"[2, 1, 3, 2]",2,3,True,
150,"[1, 1, 2, 2]",2,2,True,
151,"[1, 3, 1, 3]",2,1,True,
152,"[2, 2, 3, 3]",2,2,False,
153,"[3, 2, 1, 2]",2,1,True,
154,"[2, 1, 2, 3]",2,2,True,
155,"[1, 1, 1, 3]",2,1,True,
156,"[2, 3, 1, 1]",2,1,True,
