trial,card,demanded_criterion,selected_pile,feedback,total_streaks
87,"[3, 2, 1, 2]",2,3,False,
88,"[2, 1, 1, 1]",2,1,True,
89,"[2, 3, 3, 2]",2,3,True,
90,"[1, 3, 3, 1]",2,1,False,
91,"[1, 2, 1, 2]",2,1,True,
92,"[1, 3, 2, 3]",2,1,False,
93,"[1, 1, 1, 2]",2,1,True,
94,"[3, 3, 1, 1]",2,1,True,
95,"[3, 1, 2, 3]",2,2,True,
96,"[1, 1, 2, 1]",2,1,False,
97,"[2, 2, 3, 1]",2,2,False,
98,"[2, 3, 2, 2]",2,2,True,
99,"[3, 3, 3, 1]",2,1,False,
100,"[2, 1, 2, 3]",2,2,True,
101,"[1, 1, 3, 2]",2,3,True,
102,"[3, 2, 2, 1]",2,2,True,
103,"[2, 3, 1, 3]",2,3,False,
104,"[3, 1, 1, 3]",2,1,True,
105,"[2, 2, 3, 2]",2,3,True,
106,"[3, 2, 2, 3]",2,2,True,
107,"[2, 1, 1, 2]",2,1,True,
108,"[3, 1, 2, 2]",2,2,True,
109,"[2, 2, 1, 1]",2,2,False,
110,"[3, 1, 3, 2]",2,3,True,
111,"[3, 1, 3, 1]",2,3,True,
112,"[2, 1, 2, 2]",2,2,True,
113,"[2, 2, 1, 3]",2,1,True,
114,"[2, 1, 3, 3]",2,3,True,
115,"[3, 3, 1, 2]",2,3,False,
116,"[2, 1, 3, 1]",2,2,False,
117,"[2, 3, 3, 3]",2,3,True,
118,"[1, 1, 2, 3]",2,3,False,
119,"[1, 2, 3, 2]",2,2,False,
120,"[1, 3, 3, 3]",2,3,True,
121,"[2, 2, 2, 3]",2,2,True,
122,"[3, 1, 3, 3]",2,3,True,
123,"[3, 2, 3, 1]",2,2,False,
124,"[3, 2, 1, 3]",2,1,True,
125,"[3, 1, 1, 1]",2,1,True,
126,"[3, 1, 1, 2]",2,1,True,
127,"[3, 2, 1, 1]",2,1,True,
128,"[1, 3, 1, 1]",2,1,True,
129,"[1, 2, 2, 1]",2,2,True,
130,"[1, 2, 2, 3]",2,3,False,
131,"[1, 1, 1, 3]",2,1,True,
132,"[2, 2, 1, 2]",2,1,True,
133,"[1, 3, 3, 2]",2,3,True,
134,"[1, 3, 2, 1]",2,2,True,
135,"[1, 2, 1, 3]",2,1,True,
136,"[2, 3, 1, 1]",2,1,True,
137,"[3, 3, 2, 1]",2,2,True,
138,"[2, 2, 2, 1]",2,2,True,
139,"[3, 3, 3, 2]",2,3,True,
140,"[3, 2, 3, 3]",2,2,False,
141,"[1, 1, 3, 1]",2,1,False,
142,"[2, 3, 3, 1]",2,3,True,
143,"[3, 3, 2, 2]",2,2,True,
144,"[1, 1, 3, 3]",2,3,True,
145,"[3, 3, 2, 3]",2,3,False,
146,"[3, 1, 2, 1]",2,2,True,
147,"[1, 1, 2, 2]",2,2,True,
148,"[3, 2, 3, 2]",2,2,False,
149,"[1, 2, 1, 1]",2,1,True,
150,"[1, 2, 3, 3]",2,2,False,
151,"[2, 1, 3, 2]",2,3,True,
152,"[2, 3, 1, 2]",2,1,True,
153,"[1, 2, 2, 2]",2,2,True,
154,"[3, 3, 1, 3]",2,1,True,
155,"[2, 3, 2, 3]",2,2,True,
156,"[2, 2, 3, 3]",2,2,False,
